20240208192237
	numbers	1000	0.020202020202020204	0.06060606060606061	0.10101010101010101	20240208192222	0	1	0.1	0.5	100	50	
	numbers	1000	0.30443044304430444	0.9267926792679267	0.9848984898489849	20240208164836	0	1	0.1	0.1	10000	1000.0	
	numbers	1000	0.3323332333233323	0.9294929492949295	0.9731973197319732	20240208165216	0	1	0.1	0.2	10000	2000.0	
	numbers	1000	0.37783778377837784	0.9832983298329833	0.997999799979998	20240208165632	0	1	0.1	0.01	10000	100.0	
	numbers	1000	0.31883188318831884	0.9723972397239724	0.997999799979998	20240208170035	0	1	0.1	0.005	10000	50.0	
	numbers	1000	0.4154415441544154	0.9850985098509851	0.997999799979998	20240208170448	0	1	0.1	0.0025	10000	25.0	
	numbers	1000	0.40387019350967546	0.9875993799689985	0.9989999499974999	20240208171550	0	1	0.1	0.005	20000	100.0	
	numbers	1000	0.5697784889244463	0.9979998999949997	0.9989999499974999	20240208173246	0	1	0.1	0.0016666666666666668	20000	33.333333333333336	
	numbers	1000	0.3480565371024735	0.9660310687379159	0.9993332888859258	20240208175331	0	1	0.1	0.0016666666666666668	29999	50	
	numbers	1000	0.37005800386692445	0.9442296153076872	0.9807987199146609	20240208183336	0	1	0.1	0.0016666666666666668	29999	50	
	numbers	1000	0.5999599959995999	0.9785978597859786	0.997999799979998	20240208185118	0	1	0.1	0.005	10000	50	
	numbers	1000	0.43294329432943296	0.9941994199419942	0.997999799979998	20240208185606	0	1	0.1	0.005	10000	50	
	numbers	1000	0.46309261852370476	0.991998399679936	0.995999199839968	20240208185806	0	1	0.1	0.01	5000	50	
	numbers	1000	0.3681472589035614	0.9723889555822329	0.9919967987194878	20240208185918	0	1	0.1	0.02	2500	50	
	numbers	1000	0.056112224448897796	0.30060120240480964	0.6212424849699398	20240208185955	0	1	0.1	0.1	500	50	
	numbers	1000	0.13513513513513514	0.7237237237237237	0.9629629629629629	20240208190031	0	1	0.1	0.05	1000	50	
	numbers	1000	0.13075383589059372	0.7591727818545697	0.9639759839893263	20240208190116	0	1	0.1	0.03333333333333333	1500	50	
	numbers	1000	0.33316658329164583	0.9109554777388694	0.9899949974987494	20240208190205	0	1	0.1	0.025	2000	50	
	numbers	1000	0.18982275586049172	0.8690680388793597	0.9885648942252716	20240208190252	0	1	0.1	0.02857142857142857	1750	50	
	numbers	1000	0.15551743853630645	0.7552887364208118	0.9885648942252716	20240208190332	0	1	0.1	0.02857142857142857	1750	50	
	numbers	1000	0.11606632361349342	0.6489422527158376	0.9754145225843339	20240208190451	0	1	0.1	0.02857142857142857	1750	50	
	numbers	1000	0.2756378189094547	0.8164082041020511	0.9899949974987494	20240208190540	0	1	0.1	0.025	2000	50	
	numbers	1000	0.2891445722861431	0.9694847423711856	0.9899949974987494	20240208190621	0	1	0.1	0.025	2000	50	
	numbers	1000	0.2651325662831416	0.9499749874937469	0.9899949974987494	20240208190700	0	1	0.1	0.025	2000	50	
	numbers	1000	0.31658514895509116	0.9826589595375722	0.9911071587372166	20240208190749	0	1	0.1	0.022222222222222223	2250	50	
	numbers	1000	0.32503334815473545	0.9724321920853712	0.9911071587372166	20240208190839	0	1	0.1	0.022222222222222223	2250	50	
	numbers	1000	0.2661064425770308	0.9263705482192878	0.990796318527411	20240208190935	0	1	0.1	0.02	2500	50	
	numbers	1000	0.2000800320128051	0.8579431772709084	0.9919967987194878	20240208191028	0	1	0.1	0.02	2500	50	
	numbers	1000	0.33611203734578193	0.9049683227742581	0.9836612204068023	20240208191128	0	1	0.1	0.016666666666666666	3000	50	
	numbers	1000	0.10569105691056911	0.6841776110068793	0.9718574108818011	20240208191214	0	1	0.1	0.03125	1600	50	
	numbers	1000	0.2182614133833646	0.7817385866166354	0.9393370856785491	20240208191249	0	1	0.1	0.03125	1600	50	
	numbers	1000	0.15884928080050031	0.9662288930581614	0.9874921826141339	20240208191320	0	1	0.1	0.03125	1600	50	
	numbers	1000	0.37210756722951843	0.8805503439649781	0.9568480300187617	20240208191403	0	1	0.1	0.03125	1600	50	
	numbers	1000	0.16135084427767354	0.8711694809255784	0.9474671669793621	20240208191435	0	1	0.1	0.03125	1600	50	
	numbers	1000	0.17828987265009097	0.8004851425106125	0.9878714372346877	20240208191543	0	1	0.1	0.030303030303030304	1650	50	
	numbers	1000	0.18084345961401	0.7762687634024303	0.9485346676197284	20240208191619	0	1	0.1	0.03571428571428571	1400	50	
	numbers	1000	0.24660471765546818	0.7927090779127949	0.9821300929235168	20240208191645	0	1	0.1	0.03571428571428571	1400	50	
	numbers	1000	0.15939957112223016	0.8170121515368121	0.9864188706218727	20240208191711	0	1	0.1	0.03571428571428571	1400	50	
	numbers	1000	0.10530896431679722	0.6988685813751088	0.9695387293298521	20240208191754	0	1	0.1	0.043478260869565216	1150	50	
	numbers	1000	0.32811140121845084	0.8903394255874674	0.9660574412532638	20240208191818	0	1	0.1	0.043478260869565216	1150	50	
	numbers	1000	0.11348464619492657	0.6088117489986649	0.8918558077436582	20240208192006	0	1	0.1	0.06666666666666667	750	50	
	numbers	1000	0.04081632653061224	0.08163265306122448	0.08163265306122448	20240208192030	0	1	0.1	1.0	50	50	
	numbers	1000	0.16486902927580893	0.7057010785824345	0.8936825885978429	20240208192043	0	1	0.1	0.07692307692307693	650	50	
	numbers	1000	0.0724191063174114	0.4391371340523883	0.8659476117103235	20240208192107	0	1	0.1	0.07692307692307693	650	50	
	numbers	1000	0.06176961602671119	0.32220367278797996	0.657762938230384	20240208192123	0	1	0.1	0.08333333333333333	600	50	
	numbers	1000	0.05012531328320802	0.2531328320802005	0.5288220551378446	20240208192139	0	1	0.1	0.125	400	50	
	numbers	1000	0.0556792873051225	0.29398663697104677	0.6124721603563474	20240208192156	0	1	0.1	0.1111111111111111	450	50	
	numbers	1000	0.02865329512893983	0.1833810888252149	0.3868194842406877	20240208192203	0	1	0.1	0.14285714285714285	350	50	
	numbers	1000	0.03678929765886288	0.12374581939799331	0.27759197324414714	20240208192209	0	1	0.1	0.16666666666666666	300	50	
	numbers	1000	0.01507537688442211	0.07537688442211055	0.1658291457286432	20240208192214	0	1	0.1	0.25	200	50	
	numbers	1000	0.020134228187919462	0.06040268456375839	0.12080536912751678	20240208192219	0	1	0.1	0.3333333333333333	150	50	
